Gene Set Name,Common Genes,Newly Added Genes,Lost Genes,# Common,# New,# Lost,# Original
Optic nerve compression,"1186, 673","10687, 1956, 23411, 5159, 6752, 708, 7099","1001, 100151683, 10060, 10082, 10195, 10235, 10262, 10269, 1028, 10293, 10297, 10312, 10371, 10491, 1062, 10660, 10682, 10683, 10733, 10847, 10908, 10940, 11005, 11014, 11128, 112752, 11285, 113189, 114548, 1184, 118429, 120227, 121340, 124583, 126792, 1277, 1278, 1280, 128674, 129285, 1297, 1298, 1299, 1300, 1301, 1302, 1311, 132884, 134218, 134701, 138050, 1387, 139285, 142680, 1436, 145258, 145873, 150468, 1513, 153241, 157570, 1594, 161742, 166929, 168667, 170691, 1718, 1723, 1747, 1749, 175, 1750, 1758, 176, 1763, 1788, 1836, 1855, 1857, 1906, 1909, 1947, 1954, 200734, 202018, 2033, 203859, 2077, 2121, 2122, 2131, 2132, 2137, 2146, 2192, 219844, 2200, 2201, 222663, 2245, 2253, 2254, 2255, 2260, 2261, 2263, 22800, 22808, 22827, 22856, 22858, 22995, 23118, 2316, 23169, 2317, 23184, 23213, 23233, 23314, 23322, 2335, 23363, 23384, 23432, 23483, 23498, 23522, 23545, 23586, 23592, 23594, 23761, 249, 2517, 2535, 255758, 257, 25836, 25839, 2588, 25885, 25886, 2590, 2591, 25911, 26123, 26146, 26160, 26175, 26227, 26229, 26503, 2688, 2690, 2692, 2693, 2697, 27152, 2719, 2720, 27343, 2736, 2737, 2773, 2778, 2799, 283120, 285203, 285362, 285590, 286053, 2879, 28962, 28981, 29072, 2908, 29123, 2972, 29887, 29895, 2990, 29940, 29957, 29968, 29980, 3110, 3207, 3209, 3239, 3248, 3265, 3313, 3339, 3400, 340419, 3417, 3418, 342184, 3423, 3425, 3479, 3480, 3481, 3483, 3516, 3547, 3549, 3551, 3557, 3561, 3572, 3636, 372, 374654, 3759, 3835, 3845, 387733, 3899, 3911, 392255, 3930, 3955, 3977, 4000, 4010, 4038, 4041, 4052, 4053, 4054, 406932, 4087, 4088, 4089, 411, 4125, 4126, 4148, 415, 4174, 4222, 4233, 4256, 4297, 4313, 4318, 4322, 4323, 4488, 4507, 4591, 4613, 4621, 4669, 4750, 4758, 4763, 4784, 4796, 4851, 4853, 4880, 4882, 4883, 4893, 4920, 4921, 4982, 4998, 5000, 5015, 5034, 50485, 50515, 5077, 50814, 50964, 51025, 51053, 51082, 51098, 51119, 5116, 51199, 51259, 5130, 51360, 5139, 5144, 51594, 51626, 51659, 5167, 51715, 5176, 51776, 5190, 5191, 5251, 5295, 5307, 5308, 5324, 5331, 5332, 5351, 5352, 5358, 54, 54187, 54209, 5426, 5447, 5449, 545, 54567, 546, 5476, 5479, 54808, 54903, 54928, 5500, 55033, 55112, 55151, 55191, 55315, 55325, 55343, 55503, 55599, 55603, 55650, 5566, 5567, 55697, 55699, 55703, 5573, 55764, 55790, 55835, 55858, 55869, 55906, 5593, 5594, 5604, 5605, 56172, 5626, 56603, 5689, 56915, 56975, 57020, 57167, 5744, 5745, 57492, 57514, 57539, 57545, 57560, 57572, 57688, 57728, 5781, 579, 5830, 5831, 5881, 5885, 5894, 5898, 5932, 59341, 5977, 60, 6016, 6023, 60529, 60676, 60681, 6134, 6137, 6237, 6239, 6299, 633, 63901, 6399, 64072, 64094, 64131, 64132, 64135, 64175, 6424, 64324, 64327, 64359, 64412, 6448, 6452, 6468, 6469, 6473, 64802, 64841, 649, 6497, 650, 65082, 65250, 6578, 658, 6597, 6598, 65992, 6605, 6628, 6654, 6655, 6657, 6658, 6662, 6678, 6697, 6729, 6774, 6777, 6786, 6885, 6905, 6910, 6911, 6913, 6916, 6926, 6938, 6949, 695, 7040, 7042, 7043, 7046, 7048, 7066, 7157, 7227, 727857, 7291, 7305, 7421, 7468, 7471, 7473, 7474, 7475, 7476, 7480, 7518, 755, 760, 7704, 7840, 78989, 79087, 79158, 79577, 79583, 79631, 79639, 79659, 79705, 79796, 79809, 79867, 79879, 80184, 80185, 80199, 8022, 80254, 8036, 8074, 8091, 8092, 81620, 81794, 81796, 8200, 8216, 8243, 8318, 83452, 83706, 83987, 84068, 84188, 84196, 8443, 84572, 846, 84667, 84700, 8481, 8493, 8517, 85301, 8540, 860, 8600, 8626, 867, 871, 8792, 8813, 8820, 8838, 8942, 8945, 89884, 89891, 89970, 90, 9060, 90993, 9101, 91147, 91179, 91252, 9126, 9131, 91461, 91754, 92002, 92344, 9241, 9247, 9321, 9343, 9361, 9365, 9382, 9401, 9419, 9427, 9451, 9469, 9496, 9533, 9573, 9653, 9663, 9719, 9742, 9759, 9775, 9786, 9791, 9820, 9842, 9851, 9871, 9896, 990, 9917, 9935, 9939, 9949, 998",2,7,576,578
Corneal erosion,"10653, 1294, 1308, 1497, 2706, 285, 3850, 5080, 5336, 5894, 673, 7045",,"10060, 10320, 105371045, 10804, 10894, 11107, 117581, 121214, 1285, 1286, 1287, 147372, 161742, 1634, 200734, 204219, 2050, 2078, 224, 2255, 2261, 2263, 22800, 22808, 2303, 23194, 2324, 242, 26038, 26128, 26154, 2624, 2697, 285848, 29969, 3106, 3265, 348938, 374654, 3832, 3845, 3909, 4072, 4166, 4312, 4358, 4668, 4763, 4893, 4914, 51360, 5373, 54345, 5500, 55612, 55630, 5594, 5604, 5605, 5629, 5649, 57165, 5781, 5784, 5879, 5921, 5922, 59344, 6016, 6097, 6237, 64324, 64411, 6654, 6655, 6820, 7051, 7075, 7248, 7249, 7424, 7490, 79633, 79987, 8036, 8216, 8218, 84627, 8518, 85358, 8626, 8642, 867, 8828, 8829, 9508, 9620, 9780, 998",12,0,99,111
Abnormal circulating carboxylic acid concentration,"10295, 3043, 34, 39, 4942, 5095, 587, 593, 8802",,"100151683, 100303755, 10056, 10059, 10157, 10165, 10166, 10243, 10367, 10531, 10599, 10661, 10841, 10908, 11222, 11231, 11232, 113220, 115286, 123264, 1244, 125988, 126328, 128989, 1294, 131118, 131669, 132, 132158, 133686, 1339, 1340, 134218, 1351, 1352, 1371, 1373, 1376, 137682, 146059, 1482, 1491, 1497, 152926, 153201, 162, 162417, 166785, 1716, 1738, 1757, 18, 1841, 1890, 191, 1962, 197131, 197322, 199221, 200205, 200931, 2035, 2038, 2108, 2109, 2110, 2184, 2203, 2222, 222546, 226, 2271, 229, 2304, 23474, 23534, 23600, 2539, 25821, 25915, 2592, 2593, 25974, 26227, 2623, 26235, 26276, 2628, 2629, 2639, 2643, 26503, 2653, 2694, 27031, 27034, 27232, 27247, 27249, 2731, 2744, 275, 2752, 2821, 28234, 283209, 284086, 284184, 286, 2876, 28962, 28976, 29078, 291, 29127, 2936, 2995, 29958, 29960, 29968, 3000, 3028, 3030, 3033, 3034, 3054, 3098, 3145, 3155, 3242, 326625, 3376, 340024, 3418, 3479, 348932, 35, 351, 3592, 3594, 3615, 3643, 3663, 3664, 37, 3712, 3735, 374291, 374354, 374879, 3783, 383, 387787, 388962, 389434, 3930, 3939, 3980, 4041, 405753, 4067, 4143, 4190, 4204, 4285, 4312, 4329, 435, 4353, 4358, 440, 443, 445, 4508, 4509, 4522, 4524, 4535, 4536, 4537, 4538, 4540, 4541, 4547, 4548, 4552, 4556, 4558, 4564, 4565, 4566, 4567, 4571, 4574, 4575, 4577, 4578, 4594, 4645, 4694, 4695, 4700, 4709, 4715, 4716, 4718, 4719, 4720, 4722, 4723, 4724, 4726, 4728, 4729, 4780, 4846, 4929, 4953, 4976, 498, 4982, 5009, 501, 5015, 5048, 50484, 50506, 5052, 5053, 506, 50640, 5091, 5092, 5096, 5105, 5106, 51079, 51103, 51116, 51119, 51218, 51241, 51251, 51293, 513, 51300, 514, 51473, 5160, 51601, 51660, 5172, 51733, 5195, 5205, 5213, 5230, 5244, 5277, 5313, 5314, 5328, 540, 54148, 5428, 5443, 5450, 54532, 54539, 54658, 54704, 54716, 54914, 54931, 54968, 55065, 55163, 55343, 5551, 55532, 55572, 55610, 55670, 55687, 55699, 55768, 55788, 55863, 5589, 55898, 5625, 56652, 56922, 570, 57003, 57017, 57176, 5723, 57539, 57680, 5805, 5824, 5825, 5826, 5828, 5832, 5860, 594, 6005, 6006, 6007, 6091, 617, 6309, 6341, 63894, 6390, 63931, 64087, 644, 6513, 6514, 6521, 6528, 6531, 6554, 6569, 6573, 6584, 6689, 6697, 6708, 6710, 6711, 6718, 6888, 6898, 6948, 6999, 7019, 7038, 7080, 7173, 7252, 7253, 7319, 7355, 7385, 7390, 763, 7849, 788, 79053, 79133, 7915, 79258, 79631, 79736, 79783, 79944, 79989, 80222, 80224, 80270, 8050, 8085, 8260, 84033, 84693, 8482, 84833, 84896, 84947, 8573, 8647, 8659, 875, 8803, 8942, 90161, 9054, 9056, 90624, 91147, 9131, 91647, 91942, 9338, 9361, 9377, 9414, 9420, 9451, 9493, 9652, 9780, 9966, 9968, 9971, 9997",9,0,400,409
Abnormal circulating iron concentration,"1356, 148738, 164656, 2495, 2512, 3077, 4891, 55240, 57817, 7036","151176, 2542, 335, 338, 7037, 9518","1294, 23166, 27086, 29127, 51095, 5277, 5313, 617, 64170, 6499, 650, 9493, 9652",10,6,13,23
Cholangiocarcinoma,"10507, 4485, 5314","154796, 2263, 283120, 406, 4313, 4684, 55193, 80760, 8864, 9572","199221, 2859, 3077, 654, 6925",3,10,5,8
Thick lower lip vermilion,"2316, 2969, 54187, 6595, 9820, 9968","126792, 27086","10060, 10075, 1009, 10430, 10522, 10524, 1106, 114049, 1173, 1280, 1297, 1298, 1299, 1301, 1302, 135886, 139285, 1462, 155368, 155382, 175, 1836, 1859, 1893, 196528, 2006, 200734, 2200, 22800, 22808, 23067, 23137, 23221, 23261, 23394, 24140, 2517, 253738, 25942, 26137, 26227, 26608, 26834, 2702, 2703, 27077, 2717, 27316, 2736, 2770, 2799, 3265, 340533, 3423, 3643, 3769, 3782, 3832, 3845, 3899, 3984, 4036, 4052, 4054, 4668, 4758, 4893, 51085, 526, 54517, 5457, 546, 5500, 55214, 55331, 55617, 55691, 56006, 5696, 56992, 5745, 57465, 57492, 57520, 5781, 58508, 5894, 5922, 5977, 5979, 5982, 6016, 6197, 6228, 6237, 6323, 64132, 64412, 6513, 652, 6529, 653361, 6597, 6598, 6601, 6602, 6605, 6611, 6654, 6655, 6659, 6664, 673, 6792, 6804, 6874, 7358, 7403, 7458, 7461, 7528, 760, 79639, 79813, 80204, 80232, 8036, 8085, 81620, 8216, 8289, 84163, 84168, 84189, 84277, 84282, 8450, 8468, 84695, 867, 8831, 8985, 9031, 92335, 9487, 9569, 9759, 9839",6,2,148,154
Hematochezia,"10095, 324, 3257, 3587, 4089, 4595, 54894, 7454",11200,"10092, 10616, 1495, 2022, 2153, 23600, 254394, 26585, 27030, 2956, 4072, 4292, 4436, 4437, 4913, 5395, 5424, 5426, 57217, 5728, 57551, 64135, 657, 6794, 7248, 7249, 7456, 81858, 8313, 83483, 8930, 94, 9420, 999",8,1,34,42
Nail dystrophy,"1041, 1075, 10804, 121391, 1294, 1308, 1349, 136647, 1475, 16, 162514, 1736, 1832, 2121, 2263, 26277, 2706, 3229, 326, 3655, 3691, 3852, 3853, 3854, 3861, 3868, 3872, 3892, 3909, 3914, 4000, 4141, 488, 5073, 51360, 51750, 5317, 5339, 54800, 55135, 55651, 56916, 64840, 7012, 7015, 7298, 79650, 79977, 80169, 80326, 8456, 8517, 8626, 9401, 977","1896, 81607","10084, 10269, 10616, 10651, 10714, 10848, 126695, 130340, 132884, 134218, 1493, 1499, 1763, 1828, 19, 2068, 2071, 22861, 2316, 23328, 2550, 26137, 26525, 2697, 284654, 2934, 2961, 3106, 3248, 340061, 3675, 3728, 3845, 3848, 3891, 3918, 4014, 4035, 404672, 4047, 4094, 4312, 4598, 4791, 4792, 4851, 4869, 4914, 50943, 51062, 51371, 526, 5297, 54463, 545, 547, 54914, 55505, 5604, 5605, 56992, 57217, 5818, 6117, 6303, 6335, 64065, 64682, 64858, 65057, 65125, 6605, 667, 6720, 673, 6774, 6897, 7051, 7133, 7157, 7319, 7373, 7486, 7737, 7879, 79719, 8085, 833, 860, 8815, 92345, 940",55,2,92,147
Focal motor status epilepticus,"5428, 56997, 57526, 6323, 6324, 6326","114800, 1282, 1284, 5027, 6328, 6334, 6833","10991, 221927, 23031, 2554, 2566, 29960, 5138, 56652, 57107, 6335, 79736",6,7,11,17
Abnormal dark-adapted bright flash electroretinogram,"2916, 345193, 4308, 6010, 6011, 6017, 6247, 93589",,"157657, 24, 2779, 2784, 440435, 5158, 57010, 60506, 6295, 778, 9187",8,0,11,19
Multinodular goiter,"23405, 9817",,"23328, 7840, 83550, 8379, 9049",2,0,5,7
Selective tooth agenesis,"1001, 128178, 1747, 1896, 3664, 4040, 4487, 5083, 54101, 54880, 64388, 7039, 7480, 80326, 8626",8313,"1009, 145173, 170689, 1739, 1748, 2071, 2248, 2260, 22837, 22995, 2316, 2697, 2736, 4750, 5156, 526, 545, 54848, 57589, 5818, 641, 652, 6938, 7341, 8260, 83479, 9411, 9578, 9775, 999",15,1,30,45
Meningioma,"1026, 1027, 1030, 1031, 11200, 11235, 1387, 2033, 207, 2778, 4330, 4763, 4771, 4893, 4913, 5155, 51684, 5290, 5727, 5728, 6598, 6608, 7015, 7486, 79798, 8216, 8314, 84231, 8643",,"100144748, 10483, 205717, 23028, 4000, 4221, 51004, 6390, 6391, 6392, 6605, 83605, 8665, 889, 8930",29,0,15,44
Abnormal circulating isoleucine concentration,"10295, 152926, 587, 594","23411, 7350, 9370","1738, 506",4,3,2,6
Dilated cardiomyopathy,"10060, 100820829, 10290, 10486, 10587, 10616, 10848, 111, 11155, 1120, 131118, 1376, 1410, 148738, 1674, 1756, 1829, 1832, 197131, 2218, 2274, 22845, 2314, 23224, 23345, 23417, 25974, 27034, 27063, 282996, 28976, 291, 29954, 3030, 3032, 3033, 3043, 3155, 326625, 3339, 3593, 3728, 3759, 388962, 3910, 3918, 3920, 4000, 4312, 442721, 4607, 4624, 4625, 4633, 51086, 5236, 5350, 54344, 54897, 55739, 5663, 5664, 57158, 57798, 57817, 58, 58528, 5894, 6123, 6262, 6331, 6389, 63976, 64121, 6442, 6444, 6533, 6901, 70, 7112, 7134, 7137, 7139, 7168, 7170, 7273, 7414, 7716, 7798, 7840, 79147, 79184, 79188, 79717, 8048, 845, 84665, 8557, 88, 9015, 91624, 9529, 9531","10162, 123, 1573, 1608, 212, 2246, 2289, 2318, 23299, 286133, 3039, 3040, 3163, 55240, 6347, 6352, 64850, 654, 7097, 9429","10102, 10277, 10345, 10630, 11232, 1294, 1349, 140628, 2065, 2070, 2273, 23013, 23230, 23522, 2563, 26007, 2720, 29123, 29967, 3052, 3106, 368, 37, 3762, 3909, 3914, 4210, 439, 4508, 4509, 4512, 4513, 4514, 4535, 4536, 4537, 4538, 4540, 4541, 4558, 4564, 4566, 4567, 4572, 4574, 4575, 4577, 4578, 473, 498, 50484, 50619, 513, 514, 5167, 51816, 5428, 54539, 55182, 55679, 5590, 56652, 57122, 57724, 5777, 583, 6392, 6443, 6497, 6945, 7015, 7156, 7504, 7518, 81031, 84705, 84833, 8510, 8514, 8884, 91647, 92667, 9464",103,20,83,186
Abnormal carotid artery morphology,"1281, 2006, 338, 3949, 4000, 4015, 4088, 4629, 4763, 59, 6392, 6772, 6899, 81031","10461, 1407, 219, 2717, 54209, 54210, 55335, 55576, 7421, 80303","10269, 10459, 10526, 11117, 114049, 1289, 135886, 137814, 155368, 155382, 165, 19, 2072, 2175, 2176, 2177, 2178, 2187, 2188, 2189, 2200, 2201, 2202, 2301, 23129, 23493, 25, 255738, 26119, 26608, 29089, 2969, 30008, 3198, 3984, 4010, 4054, 4087, 4089, 4144, 444, 4638, 4882, 4883, 51473, 51816, 5351, 538, 54820, 55033, 55107, 55120, 55159, 55215, 55249, 55901, 5592, 5654, 56937, 57697, 5888, 5889, 5982, 633, 64240, 64241, 6497, 653361, 6651, 672, 675, 6804, 7042, 7043, 7046, 7048, 7458, 7461, 7516, 7703, 79728, 79875, 8076, 83990, 84163, 84277, 84464, 8468, 875, 9031, 91147, 9569",14,10,92,106
Action tremor,"10280, 10352, 10749, 11128, 1181, 1476, 207, 2259, 23261, 2332, 23600, 2592, 3748, 3752, 3781, 410, 4359, 4604, 5155, 5376, 5521, 55703, 6311, 6326, 63982, 6908, 7345, 79587, 8913, 950, 9927",,"100996717, 10159, 10273, 10382, 10397, 10501, 10528, 10531, 10558, 10667, 10908, 10935, 10939, 11315, 1161, 1200, 123606, 124997, 1293, 131118, 131669, 136647, 144165, 16, 1814, 1822, 200403, 2058, 2068, 2071, 2074, 22, 221496, 221927, 23064, 23114, 23230, 23400, 23533, 2395, 2521, 2554, 2566, 25793, 25814, 25885, 26011, 26090, 26275, 26278, 2643, 26580, 267010, 2678, 27010, 2705, 27235, 284217, 2898, 28982, 2937, 2961, 3145, 3295, 3329, 339453, 343641, 3475, 353116, 3615, 3708, 3735, 3766, 391356, 4001, 404672, 4099, 4128, 4361, 440193, 4508, 4512, 4514, 4519, 4535, 4536, 4538, 4539, 4540, 4541, 472, 4720, 4841, 4884, 492, 4929, 4983, 5071, 50801, 51117, 51308, 51506, 5192, 5277, 5290, 5293, 5297, 5354, 5373, 5428, 54499, 5457, 54664, 54870, 54936, 54968, 54974, 55129, 55280, 55532, 55768, 56006, 5610, 5660, 57165, 5728, 57338, 57410, 57526, 57679, 5832, 5917, 5981, 6253, 6310, 6323, 6324, 6335, 6342, 63929, 6548, 6622, 6711, 6712, 6785, 6897, 7054, 7080, 7084, 7175, 7274, 7276, 7436, 7532, 773, 7737, 775, 80207, 80208, 80704, 81562, 833, 8398, 84277, 84504, 84668, 84919, 85300, 8575, 8996, 90417, 91137, 91452, 9150, 9217, 9256, 9420, 9445, 9524, 9725",31,0,180,211
Abnormal systemic arterial morphology,"10516, 1277, 1290, 1788, 182, 19, 2006, 2022, 2200, 26191, 30008, 3265, 335, 348, 368, 3717, 3845, 4000, 4010, 4015, 4087, 4088, 4089, 4313, 4629, 4763, 4838, 4851, 4854, 4907, 5155, 5159, 5167, 51816, 5468, 5592, 5654, 57057, 57674, 59, 6239, 659, 6772, 6899, 6910, 7170, 7248, 7428, 79875, 9723",5077,"1000, 100128908, 100147744, 100151683, 10056, 10128, 10195, 1024, 10269, 10277, 10297, 103, 10459, 10491, 10525, 10526, 10535, 10564, 10568, 10577, 10630, 10664, 10730, 10735, 10743, 10842, 10847, 10992, 11014, 1108, 11117, 11198, 11224, 11231, 11277, 11285, 113246, 114049, 1146, 1161, 116519, 118856, 121340, 123606, 124583, 126792, 1278, 1281, 1282, 1289, 129563, 1312, 132, 134353, 1349, 135886, 137814, 1387, 139285, 1399, 140628, 1438, 1439, 146862, 1482, 1499, 151188, 1545, 155368, 155382, 1581, 1593, 160418, 1615, 165, 1654, 166929, 168507, 171019, 1717, 1770, 1822, 1834, 189, 1956, 200734, 202018, 2033, 2053, 2068, 2071, 2072, 2073, 2074, 2099, 2161, 2175, 2176, 2177, 2178, 2187, 2188, 2189, 2201, 220136, 2202, 221037, 2253, 2260, 2263, 22800, 22808, 22827, 2294, 2301, 23013, 23095, 23118, 23129, 2313, 2316, 2317, 23184, 23187, 23193, 23236, 2324, 2332, 23327, 23384, 23395, 23483, 23493, 23556, 249, 25, 2517, 2548, 255738, 2563, 258, 2581, 25885, 25939, 25981, 26119, 2619, 26229, 2623, 2626, 2627, 2629, 2657, 26608, 2677, 26834, 2690, 2697, 2702, 2703, 27125, 2720, 2736, 2737, 2760, 2767, 2783, 2812, 284058, 284086, 28514, 286053, 29089, 2969, 2972, 2982, 29880, 29957, 3043, 3052, 3053, 3073, 3074, 3081, 3106, 3123, 3190, 3198, 3339, 336, 338, 338328, 3458, 3490, 351, 3593, 375, 375056, 3756, 3785, 3799, 3835, 387733, 388015, 3913, 3931, 3949, 3977, 3984, 3988, 3990, 4023, 4040, 4041, 4052, 4054, 4067, 4091, 4131, 4144, 4149, 4205, 421, 4212, 427, 4281, 4323, 4352, 444, 4508, 4514, 4519, 4535, 4536, 4538, 4539, 4540, 4541, 4613, 4621, 4625, 4638, 4653, 4693, 473, 4750, 4758, 4774, 4796, 4864, 4882, 4883, 4893, 490, 4920, 5033, 5034, 50485, 5053, 50628, 50814, 50937, 50940, 51057, 51085, 5116, 51322, 51360, 51434, 51473, 51594, 51611, 51626, 51726, 5176, 523, 5236, 5238, 5277, 529, 5293, 5294, 5296, 5310, 5311, 5337, 5351, 5352, 5358, 538, 54453, 54487, 54538, 54539, 5456, 5476, 5479, 54820, 54880, 54897, 54903, 54916, 5500, 55027, 55033, 55107, 55120, 55151, 55159, 5518, 55191, 55209, 55215, 55249, 55384, 55603, 55636, 55644, 55654, 55697, 5573, 55780, 55784, 55790, 5589, 5590, 55901, 5594, 56006, 5604, 5660, 56937, 57096, 57104, 5727, 5728, 5745, 57465, 57466, 57468, 57582, 57592, 57688, 57697, 5781, 5826, 5832, 5888, 5889, 5894, 5908, 5922, 5927, 5979, 5982, 6016, 60681, 6125, 613, 6132, 6133, 6135, 6138, 6141, 6154, 6155, 6160, 6165, 6201, 6204, 6210, 6218, 6223, 6224, 6229, 6231, 6232, 6234, 6235, 6237, 63036, 6309, 6323, 6326, 633, 63895, 6392, 63976, 64127, 64131, 64132, 64135, 64175, 64220, 64240, 64241, 64324, 64359, 64412, 6469, 649, 6491, 6496, 6497, 65250, 653361, 6575, 6595, 6609, 6651, 6654, 6655, 6678, 6711, 672, 673, 6736, 675, 6804, 6874, 6885, 6888, 6945, 699, 6997, 701, 7026, 7042, 7043, 7046, 7048, 7049, 7050, 7058, 7066, 7086, 7139, 7148, 7169, 7249, 7283, 7287, 7290, 7317, 7353, 7403, 7439, 745, 7458, 7461, 7471, 7481, 7486, 7490, 7516, 7528, 7543, 7546, 7547, 7703, 7707, 7798, 7840, 7862, 78987, 79053, 79184, 79576, 79621, 79645, 79728, 79751, 79796, 79813, 79879, 79903, 79989, 80114, 80204, 80232, 8076, 8085, 81031, 81614, 8214, 8216, 8220, 8295, 8322, 833, 83475, 83854, 83990, 84068, 84153, 84163, 84168, 84231, 84277, 84464, 84665, 84667, 8468, 847, 8496, 84976, 84984, 8510, 8514, 85465, 867, 871, 875, 8788, 8802, 8815, 8854, 8883, 8928, 8974, 8985, 89866, 89910, 90121, 9031, 90417, 90952, 90993, 91147, 9129, 9149, 91754, 9184, 9203, 9213, 92344, 9276, 92949, 93, 9319, 93627, 9469, 9569, 9632, 9702, 9742, 9759, 9839, 9871, 9894, 9896, 9939, 9968, 9993",50,1,554,604
Cerebral hamartoma,"2737, 6608, 7248, 7249",5728,"10210, 26123, 2639, 317662, 3458, 374654, 4123, 4990, 51259, 5147, 64601, 65250, 6657, 7074, 79583, 8481, 9851",4,1,17,21
Aspiration pneumonia,"1287, 29967, 378884, 4001, 7957, 8085","10215, 117159, 2548, 367, 4534, 6925, 7080","100996717, 101060691, 10342, 10735, 10755, 1288, 133686, 1678, 196528, 221322, 2253, 2260, 23007, 23556, 2619, 2629, 27125, 2720, 2736, 283446, 28514, 29957, 3117, 3119, 3431, 3476, 353116, 3679, 427, 4281, 4633, 4700, 4784, 4838, 4842, 4914, 5048, 50937, 5160, 51776, 526, 5277, 5293, 535, 5373, 54809, 55037, 55791, 57190, 5727, 57465, 57492, 57822, 58, 5813, 5825, 5977, 6392, 6469, 6491, 6496, 6597, 6598, 6601, 6602, 6605, 6659, 6664, 6872, 6997, 7050, 7169, 7170, 7314, 7403, 7546, 79848, 7994, 80025, 8243, 8289, 8398, 84976, 8928, 90417, 9200, 9244, 92935, 9342, 9361, 9786, 9896",6,7,92,98
Dermal translucency,"11117, 165",,"10269, 10516, 10526, 1105, 11128, 117581, 126792, 1277, 1278, 1281, 1289, 2006, 2200, 2201, 2202, 25, 27145, 29957, 30008, 3376, 4000, 4015, 4054, 4087, 4088, 444, 4882, 4883, 5351, 54345, 54914, 5500, 55033, 56937, 5831, 5832, 633, 6497, 7042, 7043, 7046, 7048, 79875, 80169, 8076, 81031, 875, 9509",2,0,48,50
Peripheral visual field loss,"10002, 10210, 10461, 10594, 1121, 123016, 1258, 1259, 1406, 145226, 23020, 23418, 23568, 24, 26121, 3000, 3614, 375298, 388939, 403, 4117, 4653, 4901, 5145, 5158, 5456, 55857, 582, 5961, 5995, 6010, 6017, 60509, 6094, 6100, 6101, 6102, 6103, 6121, 7287, 7399, 7401, 7439, 768206, 79628, 79797, 79947, 84140, 8842, 9128, 9129, 92211, 9785",217,"100151683, 10283, 112752, 130557, 138050, 1545, 157657, 167691, 1737, 196, 2202, 23370, 24148, 25794, 26160, 2979, 3419, 3420, 346007, 3617, 4751, 49855, 50484, 50939, 51259, 5148, 54806, 55624, 55812, 55975, 57545, 57670, 57709, 583, 5949, 5959, 6295, 6389, 64218, 6533, 7275, 762, 79140, 79934, 8100, 84100, 8481, 9227, 92840, 94137, 9742",53,1,51,104
Abnormal hard palate morphology,"23522, 6469, 6662, 6899","1436, 1513, 23135, 23327, 2353, 396, 5308, 57589, 6239, 6688, 672, 675, 6885, 7046, 7305, 80326, 8503, 8792","100151683, 1009, 10220, 10269, 10329, 10524, 10585, 10735, 11041, 1280, 1282, 139285, 148789, 1499, 1605, 1718, 1855, 219844, 2218, 23347, 23498, 23594, 26123, 26137, 2736, 29954, 29998, 3373, 374654, 3845, 3981, 4000, 4041, 4089, 4998, 5000, 50940, 51053, 51729, 54487, 54880, 54888, 5528, 55553, 55624, 5573, 5575, 5604, 5605, 57479, 5885, 6228, 63895, 6418, 6477, 6496, 652, 6628, 6651, 673, 729920, 7474, 79147, 81620, 8214, 8220, 8318, 833, 84197, 8443, 8452, 84892, 8626, 9215, 93986, 9653, 9791, 9839, 990, 9949, 9993",4,18,81,85
Enlarged posterior fossa,"2121, 219844, 2218, 2296, 23126, 2317, 23241, 253738, 4281, 54880, 6597, 7280, 7545, 7846, 8239, 8289, 8481, 91147","10771, 123811, 1387, 22943, 29123, 4352, 4774, 50640, 5075, 5160, 5781, 80781, 83700, 84107","1000, 10060, 10195, 1028, 10297, 10300, 10329, 10585, 10682, 10804, 10978, 10984, 11041, 11128, 11212, 11340, 124997, 1282, 128869, 1317, 132884, 1376, 1436, 148789, 153241, 157570, 157922, 1605, 1654, 171023, 1717, 1801, 1802, 1859, 196528, 1974, 203068, 2239, 2260, 22931, 23007, 23203, 23219, 23258, 23322, 23545, 23556, 25885, 25970, 26005, 26123, 26227, 26235, 26576, 267010, 2683, 26834, 27031, 2706, 27077, 2719, 27245, 27247, 27315, 27316, 2737, 283120, 284086, 285489, 285590, 28952, 2972, 29954, 3265, 342035, 3481, 348180, 3572, 37, 374654, 3784, 3798, 3845, 3899, 4081, 4125, 4534, 4593, 4654, 4718, 4849, 4893, 4927, 4983, 501, 51259, 51300, 51524, 51611, 51684, 523, 526, 529, 5307, 5340, 5373, 5430, 54551, 54676, 54903, 5500, 55112, 55361, 55605, 55624, 55636, 55640, 55777, 56006, 56896, 57020, 57096, 57465, 57492, 57539, 57545, 57560, 57716, 5832, 5879, 5913, 5977, 63895, 64324, 65062, 65250, 6572, 6598, 6601, 6602, 6605, 6659, 6664, 699, 701, 729920, 7355, 738, 7443, 7543, 7737, 79068, 79147, 79583, 79600, 79659, 79770, 79848, 79867, 80184, 80210, 80267, 80776, 84162, 84188, 84197, 84314, 84342, 84892, 84942, 8550, 8815, 8884, 8905, 89891, 9184, 9215, 9319, 93627, 9382, 9702, 9723, 9786, 9897, 998",18,14,185,203
Hematemesis,"2157, 4221, 5314","1559, 324, 3815, 3845, 4763, 4846, 5310, 5624, 5742, 79001","1026, 1027, 1030, 1031, 2022, 2158, 2243, 2244, 2266, 2811, 2812, 2815, 546, 64135, 7454, 7456, 94, 9968",3,10,18,21
