Gene Set Name,Common Genes,Newly Added Genes,Lost Genes,# Common,# New,# Lost,# Original
Myopia,"10686, 11107, 11128, 112752, 1261, 126792, 1277, 1280, 1282, 1285, 1286, 1289, 1297, 1298, 1299, 1301, 1302, 1303, 134218, 1409, 1410, 1413, 1414, 1415, 1420, 1421, 145173, 1462, 148789, 149461, 1499, 1545, 157657, 157680, 167691, 170691, 170692, 171023, 1859, 1969, 201973, 2065, 2068, 207, 2071, 2182, 2200, 2202, 224, 2261, 2263, 22926, 23261, 2335, 23404, 23476, 23545, 25836, 2652, 2703, 27125, 27245, 2742, 2779, 2780, 2784, 282809, 283375, 284217, 29123, 2916, 29894, 29940, 3030, 3339, 345193, 3479, 368, 3832, 387, 3913, 4015, 4036, 4041, 4043, 4053, 407, 4076, 4094, 4308, 440435, 444, 4653, 4693, 473, 4853, 4883, 4893, 4935, 50485, 5076, 5146, 5149, 5158, 51594, 523, 526, 5290, 5295, 54507, 54681, 54714, 55214, 55624, 55690, 55750, 55869, 5604, 56915, 57010, 5728, 57492, 582, 583, 5956, 5977, 6010, 6011, 60506, 60509, 6101, 6102, 6103, 6121, 6295, 64131, 64412, 6497, 652, 6605, 6659, 6660, 673, 6785, 6925, 7003, 7010, 7021, 7276, 7399, 7461, 778, 7855, 7873, 79848, 80781, 81031, 81794, 818, 8242, 8318, 8322, 84100, 84146, 84181, 8419, 84572, 84627, 84695, 875, 8943, 8974, 89910, 90161, 9031, 9126, 9187, 92949, 9364, 9419, 9533, 9997","285331, 5137, 7434, 79698, 84034, 8736, 9229","10002, 100033413, 1001, 100144748, 10058, 10075, 10083, 10133, 10210, 1024, 10265, 10283, 10297, 10383, 10397, 10461, 10483, 10491, 10518, 10522, 10524, 10526, 10560, 10576, 10585, 10594, 10730, 10733, 10743, 10765, 10806, 10847, 10908, 10939, 10973, 10992, 11011, 11014, 11020, 11117, 11190, 1121, 11277, 11285, 113189, 113246, 114049, 114902, 116931, 117581, 118987, 1201, 121340, 123016, 124583, 124590, 1258, 1259, 1278, 1281, 128338, 1287, 1288, 129285, 129880, 130557, 134359, 1349, 135886, 136647, 138050, 1387, 1406, 1412, 145226, 145624, 148398, 1495, 1509, 155368, 155382, 16, 1605, 162, 165, 165829, 166379, 166647, 166929, 1678, 169522, 171546, 1806, 182, 1834, 1836, 196, 196528, 1968, 2006, 202018, 205717, 2186, 2201, 2218, 22827, 22897, 22901, 22954, 22978, 22999, 2301, 23020, 23040, 23059, 23065, 23078, 23090, 23093, 23096, 23126, 2314, 23155, 2316, 23184, 23187, 23241, 23291, 23322, 23327, 23370, 23389, 23418, 23554, 23568, 23590, 23600, 23630, 23742, 23746, 24, 24148, 249, 25, 253738, 256471, 25794, 258, 25861, 259232, 25974, 26007, 26040, 26090, 26121, 26146, 2615, 26160, 261734, 26229, 26504, 26608, 2683, 26834, 2697, 27031, 27130, 27229, 27241, 2733, 2743, 283446, 284161, 285440, 28981, 28982, 291, 2961, 2969, 2978, 2979, 29925, 29954, 29998, 3000, 30000, 30008, 3035, 3052, 3064, 3075, 3098, 3166, 3190, 338433, 3419, 3420, 343035, 343171, 346007, 3614, 3617, 3653, 372, 375056, 375298, 3756, 3769, 3799, 3845, 387733, 388403, 388531, 388552, 388939, 392255, 3977, 3981, 3984, 401124, 403, 404672, 4054, 406987, 4087, 4088, 4117, 4125, 4157, 4488, 4547, 4598, 4644, 4647, 4751, 4760, 4784, 4841, 4867, 4882, 4901, 4942, 4948, 4976, 49855, 4990, 50, 5015, 5033, 5034, 5062, 5080, 50939, 51, 51057, 51094, 51095, 51098, 51109, 5119, 51256, 51259, 5130, 51322, 51360, 5145, 5148, 51604, 51611, 5176, 5189, 5190, 5191, 5230, 5264, 5277, 529, 5322, 5351, 5352, 5358, 5373, 54453, 54539, 54551, 54585, 546, 54676, 5479, 54802, 54806, 54880, 54888, 54903, 54973, 54974, 5498, 55033, 55151, 55181, 55209, 55210, 55212, 55213, 55215, 5528, 5538, 55603, 55610, 55703, 55764, 55777, 55812, 55857, 55975, 5605, 5631, 5660, 56623, 56937, 57096, 57165, 5718, 57465, 57479, 57531, 57539, 57545, 57670, 57688, 57709, 57728, 5781, 5813, 5828, 5832, 585, 5885, 59336, 5949, 5950, 5959, 5961, 5982, 5995, 6017, 6023, 60681, 60684, 6094, 6100, 611, 6134, 6247, 6314, 633, 6390, 6391, 6392, 64072, 64132, 64135, 64175, 64218, 64324, 64802, 64834, 649, 64919, 65062, 65217, 65250, 653361, 6597, 6598, 6601, 6602, 6611, 6638, 6651, 6662, 6663, 6664, 6678, 6694, 6804, 6872, 6897, 6942, 6999, 7020, 7025, 7030, 7042, 7043, 7045, 7046, 7048, 7078, 7102, 726, 7274, 7275, 7287, 7299, 729920, 7337, 7345, 7401, 7407, 7439, 7458, 7466, 7471, 7481, 7543, 755, 762, 7681, 768206, 7737, 7837, 7840, 7867, 7874, 78987, 791114, 79140, 79147, 79228, 79631, 79644, 79659, 79665, 79738, 79797, 79875, 79879, 7994, 79947, 79955, 80025, 80150, 80173, 80184, 80204, 80207, 80216, 80232, 8036, 8076, 8195, 8239, 8241, 8243, 8289, 8314, 833, 83394, 83475, 83552, 8364, 8367, 83715, 83872, 84059, 84068, 84131, 84140, 84163, 84168, 84189, 84197, 84233, 84277, 84320, 8468, 8481, 84816, 84839, 84984, 85015, 8518, 85378, 8567, 8573, 871, 8726, 8733, 8754, 8787, 8799, 8842, 8924, 8925, 8985, 89866, 90459, 9094, 90993, 91137, 91147, 9128, 9129, 9131, 91452, 91574, 92002, 9203, 9215, 92211, 9227, 92344, 92482, 9276, 92840, 93589, 9371, 9401, 94137, 9445, 9469, 9497, 9509, 95681, 9569, 9657, 9699, 9719, 9725, 9742, 9772, 9785, 9786, 9839, 9871, 9898, 9927, 9949, 9990",182,7,540,722
Myotonia,"1180, 1760, 203859, 23345, 3094, 3339, 3736, 4000, 487, 5813, 6329, 6445, 7555, 779",,"10008, 100134444, 10049, 1353, 2010, 203547, 2273, 23224, 2556, 284119, 3977, 5213, 58, 6840, 7345, 773, 79188, 80185, 859, 9217",14,0,20,34
Nail dysplasia,"10804, 112752, 132884, 136647, 1513, 162514, 1736, 1857, 1896, 1947, 2068, 2121, 2146, 2263, 258, 26277, 2706, 2737, 284252, 3229, 3549, 3643, 3655, 3853, 3861, 3868, 3891, 3892, 3914, 4010, 4487, 4914, 4920, 51626, 526, 54101, 57465, 57539, 64682, 64840, 7015, 7227, 80169, 80326, 8323, 8517, 8626, 9401",,"100151683, 10195, 10491, 10758, 10815, 10940, 11014, 11117, 112744, 11285, 11342, 121340, 123041, 126792, 1277, 1278, 1294, 1487, 1499, 1500, 16, 164656, 166929, 170302, 1834, 1855, 1889, 19, 202018, 2071, 2132, 2239, 2255, 2261, 2273, 2316, 23184, 23187, 2324, 23314, 23512, 23765, 249, 2535, 25886, 25942, 26040, 26229, 2697, 2719, 27245, 2735, 285203, 2961, 3021, 3248, 3265, 3590, 3691, 374393, 375056, 3799, 3848, 3852, 3854, 3872, 387733, 3909, 3918, 3954, 3977, 4038, 4041, 404672, 4791, 4998, 5033, 5034, 50814, 50964, 51132, 51360, 51371, 51594, 5176, 5191, 5264, 5333, 5339, 5352, 5358, 53834, 5479, 55151, 55603, 55650, 5566, 5567, 55733, 5818, 5965, 60681, 6197, 64131, 64132, 64175, 64324, 64359, 64581, 649, 650, 652, 6603, 6678, 6720, 6736, 6786, 6812, 6872, 6897, 6925, 7020, 7051, 727857, 7424, 7468, 7471, 7474, 7476, 7481, 7543, 7737, 79879, 8295, 833, 84068, 84168, 84818, 85358, 871, 8813, 8985, 89866, 90459, 90993, 92344, 9276, 9469, 9791, 9871, 999",48,0,151,199
Nail dystrophy,"10084, 10269, 10616, 10651, 10714, 1075, 10804, 10848, 121391, 1294, 130340, 1308, 132884, 134218, 1349, 136647, 1475, 1493, 16, 162514, 1736, 1828, 1832, 19, 2068, 2071, 2121, 2263, 22861, 23328, 26137, 26277, 2706, 284654, 2934, 3106, 3229, 3248, 326, 3655, 3675, 3691, 3852, 3853, 3854, 3861, 3868, 3872, 3891, 3892, 3909, 3914, 4000, 4014, 4141, 4312, 4598, 4792, 488, 4914, 5073, 50943, 51062, 51360, 51371, 51750, 526, 5297, 5317, 5339, 545, 547, 54800, 55135, 55651, 5604, 5605, 56916, 56992, 57217, 64682, 64840, 64858, 65125, 6605, 667, 6720, 673, 6774, 7012, 7015, 7051, 7133, 7157, 7298, 7319, 7373, 7486, 7879, 79650, 79977, 80169, 80326, 8085, 8456, 8517, 860, 8626, 92345, 940, 9401, 977",81607,"1041, 126695, 1499, 1763, 2316, 2550, 26525, 2697, 2961, 340061, 3728, 3845, 3848, 3918, 4035, 404672, 4047, 4094, 4791, 4851, 4869, 54463, 54914, 55505, 5818, 6117, 6303, 6335, 64065, 65057, 6897, 7737, 79719, 833, 8815",112,1,35,147
Narrow internal auditory canal,"1123, 207, 2263, 5015, 51082, 5396, 56172, 57167, 6949, 84172, 9533, 9935",4762,"2077, 2261, 7291",12,1,3,15
Narrow mouth,"10982, 2200, 2263, 22930, 25942, 26053, 2773, 3480, 4089, 4621, 5048, 5332, 5728, 64919, 6812, 6949, 7136, 8318, 8831, 9533, 9968",9228,"10000, 10075, 10084, 10269, 10277, 10290, 10630, 10651, 10664, 10801, 10907, 11011, 11128, 11198, 11285, 113189, 1146, 116931, 1182, 121340, 124583, 1280, 1281, 128637, 1294, 1301, 1302, 1312, 1387, 1399, 145258, 147372, 171023, 1718, 1836, 1906, 1974, 203068, 203190, 2033, 207, 2137, 2186, 221037, 221496, 221692, 22856, 23013, 23126, 2316, 23162, 23261, 23314, 23327, 23483, 23529, 23545, 23556, 23594, 24142, 2556, 2563, 25914, 259232, 25970, 26040, 26137, 26229, 2629, 26834, 2697, 27145, 2720, 27245, 274, 2783, 2812, 283450, 2887, 28960, 29895, 29940, 29957, 29980, 3020, 3097, 324, 3339, 340419, 341640, 3675, 3735, 374654, 388015, 4000, 4010, 4054, 4094, 4174, 4193, 4204, 421, 4312, 4593, 4604, 4703, 473, 4774, 4784, 4841, 4853, 4998, 5000, 5015, 5077, 51053, 51082, 51132, 51506, 51592, 5277, 5281, 529, 5290, 5296, 5396, 54101, 5424, 5447, 5457, 54897, 54928, 55027, 55210, 55212, 55217, 55384, 55553, 55636, 55644, 55681, 55699, 5590, 5594, 56975, 57178, 5727, 57570, 5832, 6045, 6050, 613, 6134, 6239, 6261, 6323, 63895, 63976, 6497, 650, 657, 6611, 6651, 6662, 6878, 6899, 7140, 7169, 7273, 7290, 7291, 7353, 7473, 7531, 760, 7703, 775, 7798, 7862, 78987, 79005, 79633, 7994, 80152, 80204, 81620, 84172, 84181, 84919, 8510, 8514, 8567, 857, 8621, 8626, 8642, 8788, 894, 89910, 91179, 91949, 9244, 9325, 93587, 9382, 9401, 9427, 9469, 9496, 9508, 9632, 9652, 9702, 9723, 9734, 9775, 990, 9949",21,1,218,239
Natal tooth,"10269, 11128, 126695, 132884, 1387, 1832, 2033, 2316, 23384, 27152, 2737, 3728, 3853, 3868, 3872, 4281, 54903, 64919, 7403, 79813, 8085","26227, 2706, 29968","139285, 153241, 1801, 2121, 2263, 22858, 26005, 3854, 4000, 404672, 4750, 55703, 56975, 5745, 58508, 7407, 84181",21,3,17,38
Nausea,"1026, 1181, 120892, 1277, 1371, 171023, 1890, 190, 2099, 210, 2109, 2110, 229, 2710, 2717, 3075, 3145, 3736, 3815, 3980, 4023, 4179, 4763, 477, 5428, 56606, 5979, 6240, 6261, 6331, 6390, 65018, 6690, 6774, 7124, 7345",4524,"10068, 101101692, 1027, 1030, 1031, 11315, 11330, 116085, 1289, 1290, 1584, 1585, 162417, 1743, 1788, 1909, 2034, 2108, 2132, 2271, 23095, 2492, 26191, 27429, 3123, 3426, 355, 3762, 3785, 4149, 4191, 4221, 4878, 5019, 50484, 5071, 5256, 5257, 5261, 5314, 5420, 54790, 54832, 54949, 5498, 55654, 6288, 6326, 6389, 6391, 6392, 6427, 6476, 6507, 6622, 710, 7157, 7428, 776, 8402, 8867, 9056, 92667, 9829, 9881",36,1,65,101
Neck muscle weakness,"10280, 10558, 1103, 1145, 1291, 1292, 1303, 1305, 1410, 1674, 1785, 22954, 2318, 2521, 2673, 285489, 3714, 375790, 390594, 3908, 4000, 4038, 4534, 4593, 4625, 4632, 4703, 5428, 57104, 57190, 57679, 58, 5913, 6329, 64419, 7138, 7169, 7170, 7273, 729359, 7555, 79581, 8106, 8291, 8292, 84466, 84665, 9325",779,"100996717, 10324, 1073, 111, 113278, 1134, 1140, 1144, 127833, 1293, 221264, 22880, 23175, 23345, 246243, 2581, 2992, 29925, 343641, 3913, 400916, 4509, 4512, 4514, 4567, 4620, 4649, 50484, 55791, 56203, 5631, 5660, 60482, 6445, 6572, 6576, 6584, 6616, 6843, 7156, 79152, 79188, 79912, 80208, 84033, 84876, 859",48,1,47,95
Neonatal alloimmune thrombocytopenia,"135228, 3673, 3674, 3690",,"100147744, 103, 10535, 11277, 134353, 25939, 2811, 2812, 64135, 79621, 84153",4,0,11,15
Neonatal hyperbilirubinemia,"10908, 1371, 2035, 2995, 3479, 3783, 405753, 5048, 50506, 54658, 6521, 6528, 6708, 6710, 7173, 7253, 7319, 9780",,"2203, 2876, 389434, 7038, 7252, 7355",18,0,6,24
Neonatal omphalitis,"2215, 3689, 714, 81570, 92579","1991, 84522","10092, 10616, 55072, 5880, 6603",5,2,5,10
Neonatal seizure,"112476, 22854, 3785, 3786, 4204, 5610, 6326, 6334, 6792, 8243, 9568","11128, 23241, 3737, 627, 79827",,11,5,0,11
Neonatal seizure with electrographic correlate,"112476, 3785, 3786, 6326",,6334,4,0,1,5
Neoplasm of fatty tissue,"1030, 2260, 324, 3845, 4221, 4763, 4771, 5167, 5290, 5728, 6390, 6391, 6392, 6598, 79577, 8216, 8379, 9927",,"100144748, 1026, 1027, 1031, 10483, 1175, 161742, 201163, 205717, 207, 220296, 23592, 257, 2767, 284252, 3110, 368, 4540, 4549, 4558, 4564, 4566, 4567, 4571, 4572, 4574, 4575, 51004, 55154, 55262, 56980, 57216, 57688, 6134, 657, 6862, 6872, 80199, 8092, 81839",18,0,40,58
Neoplasm of the adrenal cortex,"1029, 1181, 1499, 1585, 324, 3481, 4221, 5573, 5728, 7157, 84133",124540,"10008, 1026, 1027, 1028, 1030, 1031, 10984, 11200, 1584, 283120, 3417, 3418, 3784, 4193, 6329, 7015, 779",11,1,17,28
Neoplasm of the anterior pituitary,"1026, 1027, 11200, 2778, 2908, 3417, 3418, 4221, 5155, 546, 5573, 673, 7015, 7157, 8314, 83550, 84196, 9049, 9101",,"1030, 1031, 1499, 207, 23028, 23193, 284086, 2956, 29880, 3458, 3845, 4072, 4292, 4436, 4595, 472, 4771, 4863, 50940, 51004, 51684, 51726, 5290, 5310, 5311, 5378, 5395, 5424, 5426, 6224, 64072, 64218, 657, 6598, 6605, 6608, 675, 7048, 7248, 7249, 7528, 79796, 79798, 80114, 8216, 84231, 9742",19,0,47,66
Neoplasm of the eye,"10483, 11200, 161742, 1643, 2068, 207, 2071, 2072, 2073, 2271, 23095, 23451, 2767, 2776, 2956, 3458, 3848, 3858, 4149, 4191, 4693, 4763, 4771, 5290, 54949, 57105, 5728, 5925, 595, 5979, 6390, 6391, 6392, 673, 6794, 7157, 7248, 7249, 7428, 7507, 7508, 8314, 8930",,"100144748, 1743, 205717, 55654, 6389, 8402",43,0,6,49
Neoplasm of the large intestine,"1029, 10395, 10483, 10507, 11200, 11224, 1499, 1630, 201163, 2022, 2033, 205717, 207, 2261, 23022, 2304, 23405, 25788, 26585, 27030, 2859, 2956, 324, 3815, 3845, 4072, 4089, 4092, 4163, 4193, 4292, 4436, 4437, 4485, 4595, 472, 4763, 4893, 4913, 50940, 5156, 5290, 5320, 5378, 5395, 5424, 5426, 54894, 55027, 5573, 5728, 5782, 581, 595, 6125, 6133, 6135, 6138, 6141, 6154, 6160, 6165, 6201, 6218, 6223, 6224, 6229, 6231, 6232, 6235, 6389, 6390, 6391, 6392, 641, 64218, 657, 6714, 672, 673, 675, 6790, 6794, 6925, 699, 701, 7048, 7097, 7157, 716, 79728, 81704, 8313, 8379, 8930, 90121, 9184, 9319, 9562, 9702, 9817, 999","1000, 6595, 6597, 7004, 7421","100144748, 1495, 254394, 2623, 285282, 3026, 4863, 5157, 51816, 5795, 6132, 6155, 6204, 6210, 6234, 7248, 7249, 7373, 79719",102,5,19,121
Neoplasm of the thymus,"1026, 1027, 1030, 207, 4221",,1031,5,0,1,6
Neoplasm of the tracheobronchial system,"1287, 1288, 1326, 1548, 1956, 2064, 2074, 23405, 356, 3659, 3845, 5071, 5290, 5519, 6440, 673, 7015, 727897, 729238, 841, 9817",1200,"5002, 7012",21,1,2,23
Nephrolithiasis,"1026, 1027, 1031, 10555, 10686, 1080, 10861, 11136, 11254, 112817, 116085, 1175, 1184, 135886, 1387, 142680, 1491, 149461, 1497, 155368, 1591, 161742, 189, 1909, 2006, 2033, 2200, 22802, 23193, 2538, 26580, 26608, 27199, 2729, 2767, 2778, 2947, 29880, 3081, 3123, 3162, 3251, 3339, 3481, 353, 3756, 3783, 3784, 3984, 4221, 4282, 4337, 4338, 4680, 4952, 5076, 51004, 51164, 51256, 51726, 525, 5251, 5265, 5310, 5311, 5333, 540, 55034, 55367, 55811, 56244, 5631, 56606, 64127, 6476, 6519, 6521, 6523, 6550, 6569, 6928, 7040, 7421, 7461, 7498, 760, 776, 79577, 79796, 79798, 79823, 80114, 84168, 84277, 846, 8468, 90, 9031, 9071, 9075, 9101, 9247, 92949, 9365, 9368, 9380, 9581, 9681, 9742",65010,"1028, 1030, 10398, 10568, 1084, 10984, 1119, 113189, 114049, 115019, 153201, 153642, 155382, 23028, 2542, 26040, 26873, 283120, 284086, 2969, 29940, 3077, 3872, 4358, 4920, 5340, 5495, 5982, 6505, 653361, 6556, 6804, 7458, 7543, 84163, 871, 9049, 92667, 9569",109,1,39,148
Nephrotic syndrome,"100, 10785, 10806, 11020, 112858, 113189, 114548, 123016, 1285, 1286, 1287, 129880, 139818, 157657, 1736, 2243, 22954, 23165, 23279, 2335, 23414, 23500, 2516, 25959, 26160, 2625, 2626, 2717, 27235, 27241, 286204, 29110, 2934, 340533, 3575, 3654, 3675, 3716, 3911, 3913, 396, 3981, 4010, 4210, 4311, 4643, 4867, 4868, 50485, 5076, 50943, 51002, 51004, 51057, 51196, 51741, 5265, 5373, 54443, 54885, 54903, 55212, 55505, 55644, 55746, 5580, 56052, 57107, 57122, 57647, 5800, 582, 583, 585, 5921, 595, 6023, 6288, 6303, 64135, 64421, 65082, 6662, 6696, 6775, 6786, 6845, 718, 7225, 7490, 7827, 79738, 79902, 79934, 80184, 81603, 8195, 8270, 84100, 843, 84520, 84942, 8526, 8879, 950, 9688, 9722, 9863","3556, 55959, 6452","10677, 132320, 166379, 190, 2013, 26503, 3561, 4141, 4214, 49855, 54585, 54840, 55243, 55636, 55699, 5699, 57169, 5896, 5897, 6736, 708, 7355, 7535, 79415, 79693, 80173, 83480, 84823, 84984, 92482, 9342, 9640",108,3,32,140
Neuroinflammation,"114548, 1230, 144811, 149233, 1493, 3459, 355, 3569, 3586, 3592, 4210, 4282, 51284, 51752, 5428, 64127, 6775, 7084, 7099, 720, 8517",,"101928376, 3106, 3123, 337867, 8302, 9692",21,0,6,27
Nocturia,"1188, 1621, 291, 5428, 56652, 6559, 8398",,"11232, 1512, 22891, 3060, 3119, 3123, 4340, 5032, 50484, 7292",7,0,10,17
Nodular regenerative hyperplasia of liver,"11277, 54440, 55768, 6811","1736, 26277, 29851, 4790, 4791, 51816","25913, 55340",4,6,2,6
Non-midline cleft palate,"1500, 1748, 3664, 4487",,"1009, 10220, 10413, 10524, 1147, 171023, 1739, 1836, 22837, 2736, 5156, 54848, 5727, 57589, 5818, 6154, 6496, 652, 7341, 8405, 8626, 9411, 9968, 999",4,0,24,28
Noncompaction cardiomyopathy,"131118, 1660, 1837, 23417, 4841, 57534, 6262, 6331, 6389, 6390, 644096, 6910, 7168, 93649","10021, 11030, 1482, 4629, 6444, 7273, 9499","100151683, 10345, 114803, 2318, 3757, 3784, 4000, 4633, 5318, 5350, 54675, 6392, 801, 805, 808, 845",14,7,16,30
Nonketotic hypoglycemia,"1376, 208, 3155, 37",6833,"26281, 2674, 28976, 4221, 5979, 7484, 7528, 80000, 8516",4,1,9,13
Nonprogressive cerebellar ataxia,"22, 23261, 3708, 55280",,"131118, 133686, 492, 5457, 55691, 85300",4,0,6,10
Nonprogressive encephalopathy,"285175, 3028, 87178, 9439","221927, 23203, 7355, 8803",2192,4,4,1,5
Nontuberculous mycobacterial pulmonary infection,"1080, 1084, 1909, 219972, 22802, 2729, 2947, 3077, 3162, 3659, 3783, 4282, 4680, 6550, 6804, 7040",,"11254, 115019, 51164, 5265, 6556",16,0,5,21
Normochromic anemia,"11224, 171023, 226, 23451, 2623, 3098, 3931, 51816, 54790, 55027, 6125, 6132, 6133, 6138, 6154, 6165, 6201, 6204, 6210, 6218, 6223, 6229, 6231, 6427, 7167, 90121, 950",3043,"11277, 3815, 5826, 6135, 6141, 6155, 6160, 6224, 6232, 6234, 6235, 7386",27,1,12,39
