Gene Set Name,Common Genes,Newly Added Genes,Lost Genes,# Common,# New,# Lost,# Original
Sagittal craniosynostosis,"1788, 2077, 2263, 23384, 27245, 3590, 3845, 51715, 55764, 6938, 7291, 8318, 9401",,"112752, 169792, 1801, 1802, 1974, 267010, 3190, 526, 57465, 57728, 5977, 6651, 80204",13,0,13,26
Hip dislocation,"100151683, 10225, 10324, 113189, 1277, 1278, 1281, 1291, 1297, 1298, 1311, 1717, 1836, 1855, 1861, 2131, 2132, 2146, 2245, 2316, 2317, 23299, 23363, 249, 26276, 2741, 2799, 283120, 284058, 29123, 3313, 3479, 4000, 4010, 4035, 4053, 406932, 411, 4148, 4297, 4669, 4763, 5116, 51592, 5251, 5351, 54808, 55033, 55906, 5831, 59341, 6261, 63894, 64412, 649, 6774, 7140, 7840, 79158, 8200, 8239, 83987, 85301, 860, 89970, 91461, 9365, 9427, 9469, 9791, 9820",3908,"1001, 10054, 10060, 10082, 10195, 10235, 10243, 10262, 10269, 1028, 10293, 10297, 10312, 10371, 10459, 10491, 10516, 10526, 10584, 10585, 1062, 10660, 10682, 10683, 1073, 10733, 10735, 10815, 10847, 10908, 10940, 11005, 11014, 1103, 11128, 112752, 11285, 1131, 113246, 114548, 1146, 1182, 1184, 118429, 1186, 120227, 121340, 124583, 126792, 127833, 1280, 128674, 1289, 1290, 1292, 129285, 1293, 1299, 1300, 1301, 1302, 1303, 1305, 132884, 134218, 134701, 1351, 138050, 1387, 139285, 142680, 1436, 145258, 145873, 1462, 1487, 150468, 1513, 153241, 157570, 1594, 16, 161742, 165, 166929, 168667, 170691, 1718, 1723, 1747, 1749, 175, 1750, 1758, 176, 1763, 1788, 1857, 1906, 1909, 1947, 1954, 2006, 200734, 202018, 2033, 203859, 2067, 207, 2072, 2077, 2121, 2122, 2137, 2138, 2175, 2176, 2177, 2178, 2187, 2188, 2189, 2192, 219844, 2200, 2201, 222663, 2239, 2253, 2254, 2255, 2260, 2261, 2263, 2273, 22800, 22808, 22827, 22856, 22858, 22872, 22995, 23007, 23118, 2313, 23169, 23184, 23187, 23213, 23233, 23314, 23322, 2335, 23384, 23432, 23443, 23476, 23483, 23498, 23499, 23522, 23545, 23586, 23592, 23594, 23761, 2517, 2530, 2535, 253738, 255758, 257, 25778, 25836, 25839, 2588, 25885, 25886, 2590, 2591, 25911, 26123, 26146, 26160, 26175, 2619, 26227, 26229, 26503, 2688, 2690, 2692, 2693, 2697, 27152, 2719, 2720, 27245, 27316, 27343, 2736, 2737, 2743, 2773, 2778, 28514, 285203, 285362, 285590, 286053, 2879, 28962, 28981, 29072, 29089, 2972, 29887, 29895, 2990, 29920, 29925, 29940, 29954, 29957, 29968, 29980, 30008, 3098, 3110, 3187, 3207, 3209, 3239, 324, 3248, 3251, 3265, 3339, 3400, 340419, 3417, 3418, 342184, 3423, 3425, 3480, 3481, 3483, 3516, 3547, 3549, 3551, 3557, 3561, 3572, 3636, 3679, 372, 374654, 375790, 3759, 3769, 3835, 3845, 387119, 387733, 3899, 3911, 392255, 3930, 3954, 3955, 3977, 4036, 4038, 4041, 4052, 4054, 4087, 4088, 4089, 4125, 4126, 415, 4174, 4222, 4233, 4256, 4313, 4318, 4322, 4323, 4488, 4507, 4591, 4613, 4621, 4626, 4633, 4649, 4703, 4750, 4758, 4784, 4796, 4838, 4851, 4853, 4880, 4882, 4883, 4893, 4920, 4921, 4952, 4982, 4998, 5000, 5015, 5033, 5034, 5048, 50485, 50515, 50628, 5077, 50814, 50937, 50964, 51010, 51025, 51053, 51082, 51098, 51119, 51199, 51259, 5130, 51360, 5139, 5144, 51594, 51626, 51651, 51659, 5167, 51715, 5176, 51776, 5190, 5191, 523, 529, 5295, 5307, 5308, 5324, 5331, 5332, 5352, 5358, 538, 53834, 54, 54187, 54209, 5426, 5447, 5449, 545, 54567, 5476, 5479, 54903, 54928, 5500, 55112, 55120, 55151, 55159, 55191, 55214, 55215, 5528, 55315, 55325, 55343, 55503, 55599, 55603, 55644, 55650, 5566, 5567, 55681, 55697, 55699, 55703, 5573, 55764, 55768, 55784, 55790, 55835, 55858, 55869, 5593, 5594, 5604, 5605, 56172, 56203, 5626, 5648, 56603, 5689, 56896, 56915, 56975, 57003, 57020, 57167, 57190, 57222, 5727, 5744, 5745, 57477, 57492, 57514, 57531, 57539, 57545, 57560, 57572, 57688, 57697, 57728, 5781, 579, 58, 5830, 5832, 5881, 5885, 5888, 5889, 5894, 5898, 5932, 5977, 60, 6016, 6023, 60482, 60529, 60676, 60681, 6134, 6137, 6237, 6239, 6263, 6299, 633, 63895, 63901, 6399, 64093, 64094, 64131, 64132, 64135, 64175, 6424, 64324, 64327, 64359, 64374, 6448, 6452, 6468, 6469, 6473, 64802, 64840, 64841, 6491, 6495, 6496, 6497, 650, 65082, 652, 65250, 6536, 6558, 6572, 6576, 6578, 658, 6597, 6598, 65992, 6605, 6608, 6616, 6628, 6654, 6655, 6657, 6658, 6662, 6678, 6697, 672, 6729, 673, 675, 6777, 6786, 6843, 6885, 6904, 6905, 6910, 6911, 6913, 6916, 6926, 6938, 6949, 695, 6997, 7030, 7040, 7042, 7043, 7046, 7048, 7050, 7066, 7067, 7169, 7170, 7227, 727857, 7291, 7305, 7403, 7421, 7468, 7471, 7473, 7474, 7475, 7476, 7480, 7516, 7518, 7531, 7546, 7547, 755, 760, 7704, 78989, 79087, 79147, 79577, 79583, 79631, 79659, 79705, 79728, 79796, 79809, 79867, 79879, 80184, 80185, 80199, 8022, 80254, 8036, 8074, 8085, 8091, 8092, 81031, 81603, 81620, 81794, 81796, 8195, 8216, 8218, 8243, 8260, 8318, 83452, 83706, 83990, 84068, 84188, 84189, 8443, 84464, 84570, 84572, 846, 84627, 84667, 84695, 84700, 8481, 84896, 8493, 84976, 8517, 8540, 8600, 8626, 867, 871, 8792, 8813, 8820, 8838, 8928, 8942, 8945, 8985, 89884, 89891, 89910, 90, 90459, 9060, 90993, 91147, 91179, 91252, 9126, 9131, 9152, 91754, 9200, 92002, 9215, 92344, 9241, 9247, 9321, 9343, 9361, 9382, 9401, 9419, 9451, 9487, 9496, 9509, 9533, 9573, 9653, 9663, 9719, 9742, 9759, 9775, 9786, 9842, 9851, 9871, 9894, 9896, 990, 9915, 9917, 9935, 9939, 9949, 998",71,1,684,755
Neonatal seizure,"112476, 22854, 3785, 3786, 4204, 5610, 6326, 6334, 6792, 8243, 9568","11128, 23241, 3737, 627, 79827",,11,5,0,11
Redundant skin,"10225, 10516, 10801, 113189, 114049, 117581, 1281, 135886, 155368, 165, 2006, 2131, 2146, 2261, 2263, 2296, 23512, 26281, 26608, 2677, 2683, 285590, 2879, 2969, 29940, 29957, 30008, 3008, 3248, 3265, 368, 3845, 388015, 3984, 4716, 4882, 51021, 5167, 5189, 523, 5277, 529, 5308, 538, 54453, 54496, 54539, 55165, 55384, 55593, 55697, 5604, 5605, 56945, 5831, 5885, 5982, 6197, 64324, 6535, 673, 6913, 7227, 7458, 7461, 79087, 79848, 81031, 8216, 8260, 84163, 84168, 8425, 84277, 8468, 8621, 8788, 9031, 92344, 9509, 9569, 9791, 9896","23030, 23258, 4089","10682, 124997, 155382, 22884, 23545, 4052, 5832, 653361, 6804, 84231, 9786",83,3,11,94
Hypoplastic anemia,"219285, 374879, 4598, 6023, 6223, 9493, 9663","10312, 1186, 1277, 1302, 2033, 2138, 2495, 27023, 27130, 28962, 28982, 344167, 3897, 4318, 4621, 5075, 5160, 54903, 55315, 55636, 65250, 6899, 7249, 760, 79809, 8456, 9842",,7,27,0,7
Cranial asymmetry,"3954, 5290, 7468",652,"10000, 10815, 11128, 1487, 2475, 3265, 3845, 4094, 4893, 53834, 5727, 5824, 84282",3,1,13,16
Anarthria,"10280, 10558, 23400, 2512, 2521, 5420, 57679, 6905, 7317, 79152, 79903, 80208, 8867, 9757, 9829","10133, 113278, 23435, 4137, 4849",5832,15,5,1,16
Reduced forced expiratory volume in one second,"1080, 11254, 115019, 1770, 1909, 2212, 2729, 4282, 51164, 5265, 7040",1994,"1084, 1438, 152110, 22802, 27148, 2947, 3077, 3162, 3783, 4680, 5073, 51750, 63895, 6550, 6556, 6804, 8106, 83737, 84667",11,1,19,30
Spastic paraplegia,"10166, 10342, 10667, 10717, 10908, 10973, 11154, 11160, 1130, 113612, 114034, 123606, 126129, 215, 22948, 22978, 23064, 23111, 23204, 23259, 23400, 23431, 23503, 23769, 25778, 25782, 2583, 26154, 2629, 2632, 26580, 27247, 3329, 339855, 3798, 3839, 3897, 4099, 4141, 4204, 4508, 4509, 4976, 498, 51062, 51271, 513, 51308, 51324, 514, 518, 5297, 5354, 547, 55182, 55656, 56270, 57165, 57498, 57531, 57679, 57704, 5910, 6253, 64834, 64837, 65055, 6513, 6567, 6683, 6687, 6709, 6812, 6843, 7345, 7415, 79152, 7920, 79621, 80055, 80208, 8050, 80821, 81790, 823, 8242, 83636, 84833, 84842, 8504, 85465, 9101, 9131, 91647, 9179, 9420, 953, 9895, 9897, 9907",55187,"10059, 137492, 200205, 267, 271, 340075, 3912, 4125, 5077, 51663, 546, 57599, 5832, 776, 8139, 84706, 91574, 9197",100,1,18,118
Albinism,"11234, 3257, 388552, 4157, 4286, 4948, 51151, 63915, 7299, 7306, 79803, 83938, 84062, 84343, 89781",,"11152, 1910, 57724, 8546, 8943",15,0,5,20
Epidermal acanthosis,"1041, 10519, 10999, 121391, 126410, 1475, 1825, 1828, 1832, 1956, 204219, 207, 22861, 23086, 242, 2531, 26525, 2697, 2706, 286887, 3557, 3728, 3848, 3858, 3860, 3868, 4014, 488, 50814, 51360, 5167, 5271, 56916, 56983, 57152, 59344, 64065, 643418, 7051, 7373, 79092, 79719, 79755, 79977, 80326, 8710, 9076","1052, 51371","10804, 11012, 2707, 348938, 3857, 55297, 64834, 831",47,2,8,55
Ocular albinism,"11234, 1130, 26258, 3257, 388552, 4935, 51151, 7299, 79803, 84062, 89781",90167,"10277, 10630, 23013, 2563, 3339, 473, 54897, 5590, 57724, 63915, 63976, 6497, 6663, 7798, 8510, 8514, 8546, 8943",11,1,18,29
Prolonged partial thromboplastin time,"2147, 2157, 2160, 2161, 2677, 3827, 3998, 5236, 5373",,"10020, 10128, 10491, 11014, 11117, 11285, 121340, 126792, 1277, 1278, 166929, 1834, 202018, 2153, 2158, 2159, 2184, 23184, 23187, 23600, 249, 2542, 258, 26229, 2627, 26276, 2683, 3117, 3119, 375056, 3799, 3818, 387733, 3977, 4041, 4358, 5009, 5033, 5034, 51360, 51594, 5176, 5352, 5358, 5479, 55151, 55603, 5825, 60681, 64131, 64132, 64175, 649, 6654, 6678, 6718, 7471, 7481, 79087, 79631, 79868, 79879, 8216, 84068, 85365, 871, 8813, 8985, 89866, 90411, 90993, 92344, 9276, 9469, 9871",9,0,75,84
Hamartomatous polyposis,"207, 4089, 5290, 5728, 657",,"100144748, 10483, 205717, 26585, 4437, 5727, 6390, 6391, 6392, 6794",5,0,10,15
Osteopetrosis,"10312, 1186, 139285, 1436, 1718, 2697, 28962, 29887, 4041, 4286, 56172, 6522, 760, 83706, 8600, 8792, 9791, 9842","1513, 1910, 2353, 340267, 3554, 4772, 506, 50617, 5228, 6648, 9100","1499, 3735",18,11,2,20
Abnormal relationship,"1106, 1173, 2137, 23096, 25970, 340533, 4204, 51, 54413, 57502, 6323, 6513, 6529, 81603, 84340, 8831","10594, 1432, 1802, 1956, 2194, 3845, 472, 50944, 5290, 55165, 5595, 6611, 6714, 7422, 92949",,16,15,0,16
Cholangiocarcinoma,"10507, 199221, 2859, 3077, 4485, 5314, 654, 6925","2263, 23210, 338, 55193, 8289, 8314",,8,6,0,8
Tibial bowing,"1184, 120227, 1277, 1278, 1299, 1300, 1302, 142680, 1490, 1594, 1758, 2261, 22858, 2316, 2317, 23314, 2335, 26040, 388015, 3977, 4041, 4322, 5116, 5130, 5159, 5167, 5251, 54808, 55384, 6023, 64093, 6473, 6662, 7421, 8218, 871, 8788, 9158, 92344, 9469",4763,"10491, 11014, 11117, 11285, 121340, 124583, 126792, 1280, 1297, 1298, 1301, 1462, 166929, 1834, 1836, 202018, 23184, 23187, 249, 258, 26229, 375056, 3769, 3799, 3835, 387733, 4036, 5033, 5034, 51360, 51594, 5176, 5352, 5358, 5479, 55151, 55214, 55603, 55790, 60681, 63895, 64131, 64132, 64175, 64412, 649, 6497, 652, 65250, 6678, 7471, 7481, 79879, 84068, 84189, 84695, 8985, 89866, 90993, 9276, 9871",40,1,61,101
Abnormal bladder morphology,"1009, 10398, 114049, 1277, 1278, 1281, 1289, 1290, 135886, 155368, 155382, 2006, 2202, 2294, 23426, 23556, 25802, 26608, 2969, 30008, 341640, 359, 3655, 3670, 3691, 3845, 3909, 3914, 3918, 3984, 4088, 4629, 4638, 4714, 5053, 51085, 51360, 51733, 5339, 5351, 538, 54361, 5447, 54903, 55033, 554, 57167, 57545, 5880, 5982, 6091, 653361, 6794, 6804, 7080, 72, 7355, 745, 7458, 7461, 79796, 8195, 84163, 8425, 84277, 8468, 8626, 9031, 92002, 92579, 9569, 9860, 9968","1269, 171023, 2146, 26040, 319089, 3717, 5081, 51384, 54790, 55500, 6427, 867, 9780","10516, 10526, 11117, 165, 2200, 2201, 25, 4015, 4052, 4054, 4087, 444, 4882, 4883, 56937, 5832, 633, 6497, 7042, 7043, 7046, 7048, 79875, 8076, 81031, 875, 93649",73,13,27,100
Aspiration pneumonia,"10735, 10755, 1287, 1288, 196528, 2260, 23007, 23556, 2619, 2629, 27125, 2720, 2736, 28514, 29967, 3117, 3119, 3431, 3679, 4001, 427, 4633, 4700, 4784, 4842, 4914, 5048, 50937, 5160, 51776, 526, 5277, 5293, 535, 54809, 55037, 57190, 5727, 57465, 57492, 58, 5813, 5977, 6392, 6469, 6496, 6597, 6598, 6601, 6602, 6605, 6659, 6664, 6872, 7050, 7169, 7314, 7403, 7546, 7957, 79848, 80025, 8085, 8243, 8289, 84976, 8928, 9200, 9244, 9361, 9896",,"100996717, 101060691, 10342, 133686, 1678, 221322, 2253, 283446, 29957, 3476, 353116, 378884, 4281, 4838, 5373, 55791, 57822, 5825, 6491, 6997, 7170, 7994, 8398, 90417, 92935, 9342, 9786",71,0,27,98
Aplasia cutis congenita over the scalp vertex,"10054, 3691, 5339, 54567, 55784, 9790, 999","284252, 57572, 79047",,7,3,0,7
Dilated cardiomyopathy,"10060, 100820829, 10102, 10277, 10290, 10486, 10587, 10616, 10848, 111, 11155, 1120, 11232, 131118, 1349, 1376, 1410, 148738, 1674, 1756, 1829, 1832, 197131, 2065, 2218, 2273, 2274, 22845, 2314, 23224, 23230, 23345, 23417, 23522, 25974, 26007, 27063, 282996, 29123, 29954, 29967, 3030, 3032, 3033, 3043, 3052, 3106, 326625, 3339, 3728, 3759, 388962, 3909, 3910, 3914, 3920, 4000, 4210, 442721, 4508, 4509, 4512, 4513, 4514, 4535, 4536, 4537, 4538, 4540, 4541, 4558, 4564, 4566, 4567, 4572, 4575, 4577, 4578, 4607, 4624, 4625, 4633, 473, 498, 50484, 50619, 51086, 514, 5167, 51816, 5236, 5350, 5428, 54344, 54539, 54897, 55182, 55739, 5663, 5664, 56652, 57122, 57158, 57724, 5777, 57798, 57817, 58, 583, 58528, 6123, 6262, 6331, 6389, 6392, 63976, 64121, 6442, 6443, 6444, 6497, 6533, 6901, 6945, 70, 7015, 7112, 7134, 7137, 7139, 7156, 7168, 7170, 7273, 7414, 7504, 7518, 7716, 7798, 7840, 79147, 79184, 79188, 79717, 8048, 81031, 845, 84665, 84705, 84833, 8557, 88, 8884, 9015, 91624, 91647, 92667, 9464, 9529, 9531","1573, 2318, 23409, 6774","10345, 10630, 1294, 140628, 2070, 23013, 2563, 27034, 2720, 28976, 291, 3155, 3593, 368, 37, 3762, 3918, 4312, 439, 4574, 513, 55679, 5590, 5894, 8510, 8514",160,4,26,186
Wide mouth,"10013, 10274, 10484, 10743, 10847, 1106, 11160, 1663, 1855, 2006, 2239, 23126, 23394, 259232, 26047, 26053, 27245, 2799, 285590, 29123, 340533, 374654, 3756, 3778, 51339, 51574, 51780, 5373, 54808, 54888, 55690, 5604, 57492, 5982, 60, 64359, 6664, 6949, 71, 79158, 79971, 80816, 8216, 8493, 8831, 9320, 9378, 9742",,"10060, 10075, 10225, 10262, 10265, 10300, 10430, 10524, 1063, 10717, 10771, 10785, 10992, 11154, 113179, 114049, 116115, 1173, 117581, 128869, 135886, 145173, 155368, 155382, 158, 1642, 1717, 175, 1806, 196528, 200734, 201163, 23013, 23040, 23097, 23135, 23241, 23389, 23431, 23556, 2475, 253959, 2588, 26040, 26608, 267010, 26834, 2719, 2720, 27315, 2783, 283450, 2969, 3020, 3188, 3425, 3643, 374879, 3764, 3782, 3899, 3981, 3984, 4247, 4285, 471, 4841, 4920, 4948, 50801, 51082, 51322, 51412, 526, 5290, 5422, 54499, 546, 54870, 54903, 54941, 54968, 54973, 55617, 55623, 55777, 5594, 5631, 56896, 56915, 56975, 56992, 57003, 57178, 57194, 5723, 57459, 57520, 57688, 5894, 5977, 6045, 6197, 6299, 6323, 6418, 64802, 6513, 6529, 653361, 6558, 6595, 6597, 6598, 6601, 6602, 6605, 6638, 6654, 6659, 6748, 6804, 6885, 6888, 6925, 7025, 7204, 7319, 7337, 7458, 7461, 7543, 7707, 7737, 7862, 79753, 79796, 7994, 80036, 80055, 80204, 80232, 80311, 815, 8289, 8295, 8363, 8364, 8367, 84163, 84172, 84277, 8450, 8468, 84942, 8905, 89910, 9031, 91147, 91647, 9179, 92335, 93986, 9487, 9488, 9533, 9569, 9578, 9652, 9653, 9719, 9739, 9757, 9791, 9968, 9969, 998",48,0,177,225
Blue nevus,"151188, 2767, 3074, 50940, 54914, 55617, 5573, 7306, 815, 83480","1017, 10628, 2171, 2195, 22827, 2876, 2878, 4600, 4843, 4893, 50507, 51232, 546, 55636, 5727, 6647, 673, 7015, 7042, 7837, 7862, 847",3265,10,22,1,11
Profound global developmental delay,"10479, 116115, 128869, 132, 2258, 25973, 284098, 285175, 2903, 3785, 440, 4762, 5194, 5277, 546, 54820, 55704, 57038, 58497, 5859, 64857, 8504, 93627",8239,"10300, 10667, 10785, 122961, 132158, 170302, 2009, 2222, 23258, 23325, 23334, 25930, 25977, 26040, 2752, 2902, 29968, 343450, 3658, 387787, 4976, 5189, 5190, 5192, 5193, 5195, 55670, 5631, 5649, 56947, 57582, 5824, 5828, 5830, 60558, 64116, 64220, 64801, 6558, 667, 6785, 781, 7965, 8364, 8799, 91949, 9254, 9409, 9419, 9570",23,1,50,73
Abnormal blood inorganic cation concentration,"100134444, 10056, 10155, 1026, 1027, 1028, 10297, 1030, 1031, 10312, 10568, 11281, 114049, 1175, 1186, 1187, 1188, 120227, 129563, 129607, 130340, 1312, 135886, 140803, 142680, 1436, 147372, 149461, 1497, 149775, 155368, 155382, 1576, 1591, 1594, 1621, 1743, 1758, 1788, 1950, 197131, 2006, 2034, 221037, 2271, 229, 23095, 23175, 23516, 249, 2556, 2591, 2625, 26525, 26608, 2719, 2767, 2778, 2783, 2812, 283120, 28962, 2969, 29887, 3030, 3032, 3117, 3119, 3123, 326, 37, 3712, 3758, 3766, 3939, 3984, 406932, 4149, 4191, 421, 4221, 4512, 4514, 476, 4763, 4854, 486, 50628, 5092, 50943, 51085, 5155, 5159, 51604, 5167, 5251, 5286, 54487, 54532, 54805, 54809, 54938, 54949, 5495, 55151, 55532, 55636, 55654, 55764, 55811, 56172, 56244, 5741, 5745, 58528, 595, 596, 5978, 5979, 5982, 6023, 604, 6239, 6261, 6389, 6390, 63901, 6391, 6392, 64116, 64324, 64864, 6519, 6521, 6523, 653361, 6557, 6559, 6569, 6575, 675, 6804, 6899, 6905, 695, 7074, 7204, 7227, 7290, 7353, 7458, 7461, 7490, 7543, 760, 775, 779, 7809, 78987, 79087, 79577, 79633, 79823, 79879, 8074, 8214, 8220, 83483, 8402, 84033, 84163, 84277, 8456, 846, 8468, 857, 8600, 8675, 8792, 9031, 9071, 9247, 9319, 9365, 9508, 9569, 9581, 9632, 9842, 9993","2936, 3553, 367, 6648, 847","10686, 3492, 5442, 54914, 7421, 7428, 84876, 9213, 9646",190,5,9,199
Pterygium,"10082, 10265, 1134, 1144, 1146, 1147, 1643, 1736, 1947, 2071, 2072, 2073, 25885, 26227, 285489, 3339, 3481, 3655, 3664, 3691, 4010, 4313, 4323, 4621, 4654, 4927, 5307, 5339, 5352, 54101, 55505, 55605, 55640, 55651, 57211, 60681, 6874, 727857, 7507, 7508, 7846, 9928","10804, 1145, 4703, 4921, 5159, 55215, 60, 71, 8241","1490, 2068, 342035, 4593, 5077, 54551, 57538, 5913, 6572",42,9,9,51
Atrophic scars,"113189, 1277, 1281, 1289, 1290, 1291, 1292, 1294, 1303, 1308, 165, 2200, 2202, 25, 3909, 3914, 3918, 4087, 4312, 5339, 5351, 55033, 7058, 7148",1071,"10526, 1075, 11117, 11285, 126792, 1278, 1293, 146206, 2201, 29940, 30008, 3655, 3691, 3852, 3861, 4015, 4035, 4054, 4088, 444, 4882, 4883, 51816, 56937, 633, 6497, 667, 7042, 7043, 7046, 7048, 715, 716, 79875, 8076, 81031, 875, 91252, 9509",24,1,39,63
Uveal melanoma,"23451, 2767, 2776, 57105, 6794, 8314, 8930","23532, 2876, 84433, 9168, 972",673,7,5,1,8
Anhidrosis,"10913, 1161, 128178, 162514, 1896, 2074, 238, 242, 2517, 27235, 3861, 4001, 4792, 4803, 4893, 4914, 5083, 51360, 5317, 54463, 547, 55768, 5894, 59344, 617, 6261, 6335, 64065, 65125, 6660, 673, 80216, 816, 8626, 9071, 91039, 9517, 9839","2717, 3707, 4054, 6773, 80326, 92610",,38,6,0,38
Distal lower limb muscle weakness,"10020, 10073, 100996717, 10229, 10397, 10516, 10755, 10908, 1103, 11117, 11284, 121512, 122622, 126129, 127833, 1305, 1674, 1757, 1785, 1959, 203859, 2137, 215, 2218, 22880, 2318, 23259, 23299, 23676, 2617, 26353, 26580, 2705, 2992, 29925, 29967, 3035, 3094, 3098, 3315, 353116, 3714, 375790, 4000, 400916, 4137, 4311, 4359, 4508, 4547, 4625, 4649, 4747, 51062, 5339, 5375, 5376, 54332, 547, 55526, 55775, 57716, 59341, 59345, 595, 60482, 6253, 6305, 64419, 64856, 65055, 6572, 6576, 6616, 6652, 6709, 6843, 7170, 7273, 7415, 7428, 7453, 7879, 79048, 80208, 81846, 8291, 8557, 8884, 8988, 9131, 91574, 9517, 9782, 9927, 9990","1293, 23534","101060691, 200205, 57410, 5825",96,2,4,100
Ecchymosis,"113189, 1277, 1281, 1289, 1290, 135228, 201294, 2147, 2162, 2165, 2629, 2677, 2811, 2908, 3257, 3458, 359948, 3673, 3674, 3690, 3717, 4352, 4869, 4926, 51119, 5335, 5371, 546, 54790, 54880, 55340, 5551, 5573, 5914, 64072, 64805, 64859, 673, 6774, 6777, 6813, 6915, 7012, 7015, 7048, 7157, 7704, 79718, 79803, 811, 81608, 8328, 84196, 8676, 9049, 9101","11285, 126792, 2028, 2623, 5116, 5873, 5915, 7703, 91252","10526, 11117, 165, 2200, 2201, 2202, 25, 2812, 30008, 4015, 4054, 4087, 4088, 444, 4882, 4883, 51206, 5351, 55033, 56937, 633, 6497, 7042, 7043, 7046, 79875, 8076, 81031, 861, 875",56,9,30,86
Insulin resistance,"10269, 10367, 10555, 10644, 10806, 109, 129880, 1588, 1621, 169026, 208, 22954, 2353, 26060, 26160, 2645, 26580, 2820, 284119, 286053, 2887, 3159, 3172, 3290, 346171, 3479, 3569, 3630, 3643, 3651, 3662, 3667, 3767, 3952, 3953, 3990, 3991, 4000, 4544, 4760, 4854, 5078, 5130, 5167, 5295, 5346, 5424, 5468, 5506, 56729, 5770, 582, 63924, 641, 6514, 6559, 6774, 6833, 6927, 6928, 6934, 7466, 7486, 7518, 7840, 83550, 84100, 8462, 84823, 857, 8660, 9049, 9479, 9927",114548,"1056, 11020, 11145, 1188, 123016, 132320, 157657, 166379, 2074, 221496, 23019, 23187, 256297, 2627, 27241, 3483, 4867, 49855, 51057, 5325, 5373, 54585, 54903, 55212, 57061, 583, 585, 640, 6524, 79140, 79738, 80173, 80184, 8195, 84984, 92482, 9451",74,1,37,111
Abnormality of the pancreas,"100147744, 10111, 10165, 101928376, 1026, 1027, 10277, 1028, 1029, 1030, 1031, 10320, 10507, 10555, 1056, 1080, 1084, 11200, 11231, 11254, 11330, 115019, 1175, 1230, 129563, 133686, 134218, 1356, 1357, 149233, 1493, 1497, 169792, 170302, 171023, 1736, 182, 1909, 197131, 199221, 2130, 2184, 2212, 222546, 2263, 22802, 22827, 2294, 23013, 23019, 23022, 2313, 2317, 23193, 23322, 23387, 23476, 2538, 256297, 25913, 26007, 26040, 26060, 26123, 26160, 26191, 2627, 26277, 2642, 2645, 26580, 27031, 27077, 2719, 2729, 2746, 2767, 2778, 285282, 2859, 286053, 2947, 2956, 29880, 3077, 3106, 3113, 3115, 3162, 3172, 3239, 324, 326, 3339, 337867, 338328, 344, 3459, 3481, 355, 3586, 3592, 3630, 3643, 3651, 3712, 3767, 3783, 3784, 3845, 389692, 3930, 3975, 4000, 4023, 4041, 4072, 4089, 4157, 4193, 4210, 4221, 4255, 4282, 4286, 4292, 435, 4361, 4436, 4485, 4512, 4513, 4514, 4535, 4538, 4540, 4541, 4558, 4564, 4567, 4572, 4575, 4578, 4595, 4609, 4613, 4683, 472, 4722, 473, 4750, 4760, 4854, 4869, 4913, 50485, 5073, 5078, 50940, 5095, 5096, 51119, 51164, 51259, 5159, 51651, 5167, 51726, 51750, 5205, 5244, 5265, 5290, 5310, 5311, 5314, 537, 5378, 5395, 540, 5424, 5426, 54386, 5468, 54894, 54903, 54914, 55112, 55135, 55315, 55503, 55505, 5557, 55651, 5573, 5589, 5590, 5644, 5645, 5657, 57003, 57096, 57104, 5728, 57545, 57570, 57728, 57817, 580, 5889, 5892, 595, 6023, 6224, 6337, 6338, 63924, 63929, 63976, 640, 64218, 64220, 64788, 65057, 6556, 6559, 6566, 657, 6690, 672, 6729, 675, 6774, 6775, 6794, 6804, 6833, 6925, 6927, 6928, 7012, 7015, 7018, 7040, 7048, 7099, 7157, 72, 720, 7298, 7351, 7373, 7388, 7428, 7468, 7477, 7490, 7528, 7798, 7840, 78987, 79415, 79577, 79583, 79600, 79631, 79650, 79728, 79770, 79796, 79848, 79867, 80114, 80169, 80184, 80776, 8302, 8314, 83990, 846, 8462, 84701, 8481, 8514, 8565, 8567, 857, 8647, 875, 9054, 9056, 91, 91147, 9203, 9401, 9451, 9652, 9742, 9894, 9971","122970, 1238, 23753, 2626, 28996, 5444, 567, 5915, 6648, 6772, 688, 778, 847","1019, 10273, 10630, 10984, 1188, 148738, 2177, 2239, 2542, 2563, 256646, 2710, 283120, 284086, 3155, 348, 368, 4358, 4574, 4594, 4680, 4863, 51752, 54897, 5888, 593, 6497, 65062, 6550, 79053, 79719, 84314, 8510, 90952, 9939",300,13,35,335
